country,year,y_real,gc_real,gdp_deflator_pd15,gi_deflator_pd15,gi_nominal_mio_eur,gc_nominal_mio_eur,y_nominal_mio_eur,revenue_nominal_mio_eur,pb_ratio,gov10y_yield,implicit_i,debt_ratio_latest,short_rate,short_rate_source_rule,gi_real_gdp_deflator,gi_real_investment_deflator,gi_real,fiscal_pb,fiscal_T,interest_rate,debt_ratio,time_id
DNK,2017,289132.8,70464.9,101.806,102.825,9885.2,72202.2,294355.0,153919.3,2.425,0.4775,1.798561,40.2,-0.26395,country_series,9709.840284462607,9613.615365912958,9709.840284462607,0.024249999999999997,0.5229036367651305,-0.0026395000000000004,0.402,2017
DNK,2018,294510.7,70762.8,102.209,103.619,10247.1,73616.0,301017.3,155218.8,1.625,0.455,1.99005,38.5,-0.29955,country_series,10025.633750452505,9889.209507908781,10025.633750452505,0.01625,0.5156474395325451,-0.0029955,0.385,2018
DNK,2019,299550.9,71462.2,103.003,105.062,9953.0,74899.7,308546.2,166893.6,5.025,-0.1825,1.883117,38.3,-0.37307,country_series,9662.825354601322,9473.453770154767,9662.825354601322,0.05025,0.5409031127267164,-0.0037307,0.38299999999999995,2019
DNK,2020,294218.6,70125.1,106.084,105.862,11117.4,77285.4,312118.3,167614.1,0.875,-0.3575,1.305483,45.2,-0.24315,country_series,10479.808453678217,10501.785343182635,10479.808453678217,0.00875,0.5370210590023078,-0.0024315,0.452,2020
DNK,2021,313343.6,73563.1,109.566,108.024,10961.8,82499.4,343318.6,184649.6,4.575,-0.06,1.050885,39.6,-0.23007,country_series,10004.745997846047,10147.559801525585,10004.745997846047,0.04575,0.5378374489468384,-0.0023007,0.396,2021
DNK,2022,314734.3,71821.0,120.917,117.089,11649.6,83938.5,380567.4,184493.0,4.1,1.4775,1.830808,33.3,0.64125,country_series,9634.377300131495,9949.354764324575,9634.377300131495,0.040999999999999995,0.4847840356268035,0.0064125,0.33299999999999996,2022
DNK,2023,316637.1,71986.1,118.171,121.932,11889.4,85467.7,374173.6,190186.2,4.15,2.68,2.027027,33.0,3.50656,country_series,10061.182523631009,9750.844733129941,10061.182523631009,0.0415,0.5082833208970382,0.0350656,0.33,2023
DNK,2024,327649.3,72677.6,119.762,123.059,12467.3,90114.4,392400.7,203217.1,5.325,2.3025,2.348485,30.5,,,10410.06329219619,10131.156599679827,10410.06329219619,0.05325,0.517881593993079,0.023025000000000004,0.305,2024
ESP,1995,723864.5,128886.3,64.904,72.667,20663.5,82570.3,469819.9,175363.7,-1.8,11.2725,11.2725,61.6,,excluded_pre_window,31837.02083076544,28435.878734501217,31837.02083076544,-0.018000000000000002,0.3732572843338479,0.112725,0.616,1995
ESP,1996,742738.6,129642.9,68.139,75.668,18867.4,88252.7,506096.6,187242.3,-0.825,8.7375,8.198052,65.4,,excluded_pre_window,27689.575720218967,24934.45049426442,27689.575720218967,-0.00825,0.36997343985318215,0.08737500000000001,0.654,1996
ESP,1997,769382.9,132105.1,67.656,75.256,19387.2,88226.8,520533.1,195858.8,0.7,6.4025,6.957187,64.3,,excluded_pre_window,28655.551614047534,25761.666843839696,28655.551614047534,0.006999999999999999,0.37626579366422613,0.064025,0.643,1997
ESP,1998,802481.6,136031.8,68.9,75.9,21339.6,92818.8,552906.5,211986.1,1.475,4.8325,6.337481,62.4,,excluded_pre_window,30971.84325108853,28115.415019762844,30971.84325108853,0.014750000000000001,0.3834031612939982,0.04832499999999999,0.624,1998
ESP,1999,837861.9,140541.7,71.043,78.997,23086.0,99557.0,595242.0,230397.0,2.2,4.725,5.488782,60.9,2.9614,EA_post_window,32495.812395309877,29223.894578275125,32495.812395309877,0.022000000000000002,0.38706442085739917,0.029613999999999998,0.609,1999
ESP,2000,881436.1,146220.7,73.467,83.802,23928.0,107716.0,647569.0,245747.0,2.05,5.525,5.172414,57.8,4.39653,EA_post_window,32569.72518273511,28553.017827736803,32569.72518273511,0.020499999999999997,0.3794916062998692,0.043965300000000006,0.578,2000
ESP,2001,915980.4,151322.3,76.525,86.823,26536.0,115482.0,700958.0,266006.0,2.55,5.115,5.103806,54.1,4.26656,EA_post_window,34676.24959163672,30563.329993204567,34676.24959163672,0.0255,0.3794892133337518,0.0426656,0.541,2001
ESP,2002,941219.8,157021.0,79.657,90.175,30487.0,124088.0,749744.0,287171.0,2.425,4.9575,4.898336,51.2,3.32014,EA_post_window,38272.84482217507,33808.70529525922,38272.84482217507,0.024249999999999997,0.3830254060052498,0.0332014,0.512,2002
ESP,2003,968885.0,163923.7,82.846,93.86,33265.0,134090.0,802683.0,304787.0,2.0,4.125,4.541016,47.7,2.33013,EA_post_window,40152.81365425005,35441.082463243125,40152.81365425005,0.02,0.37971029659280187,0.0233013,0.47700000000000004,2003
ESP,2004,999061.2,173849.2,86.087,98.665,34404.0,146983.0,860059.0,332725.0,1.95,4.105,4.192872,45.3,2.10699,EA_post_window,39964.2222402918,34869.50793087721,39964.2222402918,0.0195,0.38686299428295035,0.021069900000000003,0.45299999999999996,2004
ESP,2005,1034540.1,182177.0,89.713,103.833,39134.0,160046.0,928122.0,368206.0,3.0,3.3875,3.863135,42.4,2.18446,EA_post_window,43621.32578333129,37689.36657902594,43621.32578333129,0.03,0.3967215516925577,0.021844600000000002,0.424,2005
ESP,2006,1076371.1,189584.1,93.367,108.494,43832.0,173555.0,1004976.0,407079.0,3.775,3.785,3.773585,39.0,3.07841,EA_post_window,46945.92307774696,40400.390805021474,46945.92307774696,0.03775,0.4050634044992119,0.0307841,0.39,2006
ESP,2007,1114404.6,199269.6,96.692,111.227,50418.0,189709.0,1077541.0,442451.0,3.6,4.305,4.038462,35.7,4.27756,EA_post_window,52142.886691763546,45328.9219344224,52142.886691763546,0.036000000000000004,0.41061175398430316,0.042775600000000004,0.35700000000000004,2007
ESP,2008,1122954.0,209133.2,99.063,111.759,51712.0,208274.0,1112432.0,409082.0,-2.825,4.365,4.481793,39.6,4.64386,EA_post_window,52201.12453691085,46270.993834948415,52201.12453691085,-0.02825,0.3677366346886821,0.046438600000000003,0.396,2008
ESP,2009,1080639.6,217046.6,99.292,108.156,55353.0,220225.0,1072990.0,373777.0,-9.4,3.9775,4.292929,53.1,1.21848,EA_post_window,55747.693671192035,51178.852768223675,55747.693671192035,-0.094,0.34835086999878845,0.0121848,0.531,2009
ESP,2010,1081656.7,218567.4,99.583,108.097,50959.0,220650.0,1077145.0,391624.0,-7.5,4.25,3.578154,60.3,0.81435,EA_post_window,51172.388861552674,47141.91883216001,51172.388861552674,-0.075,0.36357593453063425,0.0081435,0.603,2010
ESP,2011,1074735.0,219789.1,99.438,106.61,40001.0,218986.0,1068690.0,387333.0,-7.1,5.4425,4.145937,69.5,1.39335,EA_post_window,40227.07616806452,37520.870462433166,40227.07616806452,-0.071,0.3624371894562502,0.013933500000000001,0.695,2011
ESP,2012,1043942.6,211262.5,99.236,103.35,32549.0,204987.0,1035964.0,390842.0,-8.35,5.8475,4.352518,89.6,0.57371,EA_post_window,32799.588858881856,31493.952588292213,32799.588858881856,-0.08349999999999999,0.37727372765849004,0.0057371,0.8959999999999999,2012
ESP,2013,1029042.1,206463.9,99.671,99.743,24651.0,202531.0,1025652.0,396593.0,-3.875,4.56,3.962054,100.0,0.22047,EA_post_window,24732.369495640654,24714.516306908758,24732.369495640654,-0.03875,0.38667403758779784,0.0022047,1.0,2013
ESP,2014,1044688.6,205356.5,99.451,99.18,22079.0,202404.0,1038949.0,405125.0,-2.425,2.7225,3.525,104.4,0.20852,EA_post_window,22200.882846829096,22261.54466626336,22200.882846829096,-0.024249999999999997,0.38993733089882177,0.0020852,1.044,2014
ESP,2015,1087112.0,209317.0,100.0,100.0,28002.0,209317.0,1087112.0,417645.0,-2.1,1.735,2.969349,102.5,-0.02022,EA_post_window,28002.0,28002.0,28002.0,-0.021,0.38417844711492466,-0.00020219999999999998,1.025,2015
ESP,2016,1118803.0,211160.3,100.372,100.647,22199.0,211850.0,1122967.0,425316.0,-1.4,1.3925,2.707317,102.0,-0.26475,EA_post_window,22116.725780098037,22056.29576639145,22116.725780098037,-0.013999999999999999,0.3787430975264634,-0.0026474999999999997,1.02,2016
ESP,2017,1151204.0,213174.3,101.635,102.091,23118.0,215798.0,1170024.0,444005.0,-0.475,1.5575,2.47549,101.2,-0.32905,EA_post_window,22746.10124464997,22644.503433211547,22746.10124464997,-0.00475,0.3794836687110692,-0.0032905,1.012,2017
ESP,2018,1178780.1,217656.1,102.842,103.366,25889.0,223673.0,1212276.0,472250.0,-0.025,1.4225,2.420949,99.8,-0.32209,EA_post_window,25173.567219618446,25045.953214790163,25173.567219618446,-0.00025,0.38955650363448585,-0.0032209,0.998,2018
ESP,2019,1201898.1,222418.2,104.311,105.183,27206.0,234127.0,1253710.0,488347.0,-0.725,0.6625,2.254509,97.7,-0.35699,EA_post_window,26081.621305519075,25865.39649943432,26081.621305519075,-0.0072499999999999995,0.3895215001874437,-0.0035698999999999995,0.977,2019
ESP,2020,1070409.6,230232.2,105.494,105.619,29694.0,245553.0,1129214.0,468267.0,-8.075,0.375,2.302968,119.3,-0.4273,EA_post_window,28147.572373784293,28114.259744932257,28147.572373784293,-0.08074999999999999,0.4146840191496032,-0.004273,1.193,2020
ESP,2021,1141946.6,238582.5,108.19,110.316,33591.0,259441.0,1235474.0,528950.0,-4.525,0.3475,1.760268,115.7,-0.54903,EA_post_window,31048.156021813473,30449.798759926034,31048.156021813473,-0.045250000000000005,0.4281352743967093,-0.0054903,1.157,2021
ESP,2022,1214692.2,240405.2,113.268,119.53,37350.0,275811.0,1375863.0,574012.0,-2.125,2.1825,2.009507,109.3,0.34828,EA_post_window,32974.891407988136,31247.385593574832,32974.891407988136,-0.02125,0.4172014219438999,0.0034828,1.093,2022
ESP,2023,1244584.1,251234.6,120.342,122.732,44696.0,293914.0,1497761.0,630198.0,-0.875,3.475,2.172919,105.2,3.43332,EA_post_window,37140.81534293929,36417.56021249552,37140.81534293929,-0.00875,0.420760054508029,0.0343332,1.052,2023
ESP,2024,1287587.6,258607.0,123.823,125.052,43485.0,307800.0,1594330.0,673734.0,-0.675,3.15,2.328897,101.6,,,35118.67746702955,34773.53420976873,35118.67746702955,-0.006750000000000001,0.42258127238401083,0.0315,1.016,2024
EST,1995,9285.2,2785.4,32.182,58.569,160.6,734.2,2988.1,1217.6,,,,7.9,,excluded_pre_window,499.0367286060531,274.2064914886715,499.0367286060531,,0.40748301596332115,,0.079,1995
EST,1996,9744.1,2710.2,38.69,62.958,184.1,852.7,3770.0,1454.7,,,,7.5,,excluded_pre_window,475.83354872059965,292.4171670002223,475.83354872059965,,0.3858620689655173,,0.075,1996
EST,1997,11015.8,2697.4,41.338,65.151,211.4,929.3,4553.7,1769.7,,,,6.9,,excluded_pre_window,511.3938748850936,324.4769842366196,511.3938748850936,,0.3886290269451216,,0.069,1997
EST,1998,11493.8,2815.3,44.089,64.638,268.4,1048.9,5067.5,1941.9,,,,5.9,,excluded_pre_window,608.7686270951938,415.2356199139824,608.7686270951938,,0.38320670942279234,,0.059000000000000004,1998
EST,1999,11445.0,2846.0,47.243,66.504,253.7,1185.5,5406.9,1990.0,,,,6.4,,excluded_pre_window,537.0107740829329,381.48081318416934,537.0107740829329,,0.36804823466311565,,0.064,1999
EST,2000,12599.5,2751.2,48.983,68.491,269.7,1207.3,6171.6,2240.2,,,,5.1,,excluded_pre_window,550.599187473205,393.77436451504576,550.599187473205,,0.36298528744571906,,0.051,2000
EST,2001,13340.4,2800.5,52.338,70.521,326.1,1296.7,6982.1,2482.2,,,,4.9,,excluded_pre_window,623.065459131033,462.4154507168078,623.065459131033,,0.35550908752381083,,0.049,2001
EST,2002,14265.3,2911.9,54.852,71.184,462.3,1424.2,7824.9,2841.4,0.775,,5.102041,5.7,,excluded_pre_window,842.8133887551958,649.4436952124073,842.8133887551958,0.00775,0.3631228514102417,0.051020409999999995,0.057,2002
EST,2003,15349.0,3023.0,56.986,72.447,455.5,1562.9,8746.7,3223.9,2.125,,3.947368,5.6,,excluded_pre_window,799.3191310146353,628.7354893922453,799.3191310146353,0.02125,0.36858472338138953,0.03947368,0.055999999999999994,2003
EST,2004,16392.8,3096.4,59.658,74.344,429.3,1701.0,9779.6,3569.1,2.7,,4.017857,5.2,,excluded_pre_window,719.6017298602031,577.4507693963199,719.6017298602031,0.027000000000000003,0.3649535768334083,0.040178570000000004,0.052000000000000005,2004
EST,2005,17953.9,3187.1,63.192,77.411,525.8,1914.1,11345.4,3956.9,1.375,,3.846154,4.7,,excluded_pre_window,832.0673502975059,679.2316337471418,832.0673502975059,0.01375,0.3487669011229221,0.038461539999999995,0.047,2005
EST,2006,19706.7,3339.1,68.866,84.469,736.2,2150.9,13571.2,4931.9,3.05,,4.255319,4.7,,excluded_pre_window,1069.0326140620916,871.5623483171343,1069.0326140620916,0.0305,0.36340927847205845,0.04255319,0.047,2006
EST,2007,21198.6,3540.3,77.374,91.534,986.4,2608.6,16402.2,5992.1,2.875,,4.255319,3.9,,excluded_pre_window,1274.8468477783235,1077.6323551904209,1274.8468477783235,0.02875,0.36532294448305713,0.04255319,0.039,2007
EST,2008,20112.2,3702.5,82.631,91.3,1024.2,3064.8,16618.9,6133.2,-2.525,,5.769231,4.7,,excluded_pre_window,1239.4863913059264,1121.7962760131436,1239.4863913059264,-0.025249999999999998,0.36904969642996827,0.057692310000000004,0.047,2008
EST,2009,17169.7,3585.1,82.311,90.059,863.8,2902.6,14132.5,6128.7,-2.575,,4.255319,8.0,,excluded_pre_window,1049.4344619795652,959.1490023207008,1049.4344619795652,-0.025750000000000002,0.4336600035379444,0.04255319,0.08,2009
EST,2010,17590.3,3560.7,83.806,89.943,714.1,2884.4,14741.8,5937.3,-0.575,,1.25,8.0,,excluded_pre_window,852.0869627472973,793.9472777203341,852.0869627472973,-0.00575,0.40275271676457425,0.0125,0.08,2010
EST,2011,18928.4,3645.9,88.448,93.499,850.4,3063.7,16741.9,6402.8,0.675,,1.25,7.6,1.39335,EA_post_window,961.4688856729379,909.5284441544829,961.4688856729379,0.006750000000000001,0.38244165835418914,0.013933500000000001,0.076,2011
EST,2012,19623.5,3761.8,92.168,97.37,1150.4,3261.0,18086.6,7053.7,-0.375,,1.315789,11.1,0.57371,EA_post_window,1248.1555420536413,1181.4727328746021,1248.1555420536413,-0.00375,0.3899959085731979,0.0057371,0.111,2012
EST,2013,19968.1,3866.5,95.969,98.404,1060.8,3527.3,19163.2,7299.1,-0.175,,0.900901,11.4,0.22047,EA_post_window,1105.3569381779532,1078.0049591480022,1105.3569381779532,-0.0017499999999999998,0.3808915003757201,0.0022047,0.114,2013
EST,2014,20631.6,3919.8,98.71,98.902,1026.3,3756.9,20365.6,7823.4,0.875,,0.877193,11.6,0.20852,EA_post_window,1039.7122885219328,1037.6938787891042,1039.7122885219328,0.00875,0.3841477786070629,0.0020852,0.11599999999999999,2014
EST,2015,21010.9,4041.3,100.0,100.0,1100.5,4041.3,21010.9,8300.4,0.2,,0.646552,10.8,-0.02022,EA_post_window,1100.5,1100.5,1100.5,0.002,0.39505209200938557,-0.00020219999999999998,0.10800000000000001,2015
EST,2016,21660.8,4144.4,102.439,100.026,1014.0,4292.2,22189.0,8613.3,-0.05,,0.231481,10.2,-0.26475,EA_post_window,989.8573785374712,1013.7364285285827,989.8573785374712,-0.0005,0.3881788273468836,-0.0026474999999999997,0.102,2016
EST,2017,22881.3,4223.6,106.271,102.155,1365.6,4592.8,24316.1,9320.8,-0.525,,0.245098,9.4,-0.32905,EA_post_window,1285.016608482088,1336.7921296069699,1285.016608482088,-0.00525,0.3833180485357438,-0.0032905,0.094,2017
EST,2018,23727.8,4271.1,111.424,105.132,1376.2,4964.1,26438.5,10111.3,-0.5,,0.265957,8.5,-0.32209,EA_post_window,1235.1019529006317,1309.0210402161092,1235.1019529006317,-0.005,0.382446054049965,-0.0032209,0.085,2018
EST,2019,24612.1,4411.6,115.683,106.805,1471.6,5442.9,28472.1,11107.3,-0.15,,0.0,9.0,-0.35699,EA_post_window,1272.0970237632148,1377.8381161930618,1272.0970237632148,-0.0015,0.3901117234064224,-0.0035698999999999995,0.09,2019
EST,2020,23902.3,4585.1,116.555,103.811,1622.0,5743.5,27859.3,10952.8,-5.4,0.01,0.833333,19.1,-0.4273,EA_post_window,1391.617691218738,1562.4548458255867,1391.617691218738,-0.054000000000000006,0.39314699220727006,-0.004273,0.191,2020
EST,2021,25875.4,4758.6,121.557,109.252,1818.8,6265.9,31453.3,12444.6,-2.575,0.065,0.52356,18.4,-0.54903,EA_post_window,1496.2527867584754,1664.775015560356,1496.2527867584754,-0.025750000000000002,0.39565323829296134,-0.0054903,0.184,2021
EST,2022,25558.1,4684.6,142.033,123.624,1964.7,6953.8,36300.9,14174.7,-0.9,2.2875,0.679348,19.2,0.34828,EA_post_window,1383.2700851210636,1589.254513686663,1383.2700851210636,-0.009000000000000001,0.3904779220349909,0.0034828,0.192,2022
EST,2023,24856.8,4713.1,154.298,128.903,2500.1,7792.9,38353.4,15475.1,-2.35,3.9,1.953125,20.2,3.43332,EA_post_window,1620.3061608057135,1939.520414575301,1620.3061608057135,-0.0235,0.4034870441733979,0.0343332,0.20199999999999999,2023
EST,2024,24834.4,4797.9,160.454,134.721,2478.4,8382.8,39847.7,16827.8,-1.2,3.5475,2.970297,23.5,,,1544.617148840166,1839.6538030448112,1544.617148840166,-0.012,0.42230291836166206,0.035475,0.235,2024
FIN,1995,137605.0,39173.0,74.521,71.456,3802.7,22378.7,102544.7,56589.4,,8.7925,8.7925,55.2,,excluded_pre_window,5102.856912816521,5321.736453201969,5102.856912816521,,0.5518510464217069,0.087925,0.552,1995
FIN,1996,142645.0,39979.0,72.932,70.09,4170.5,22973.3,104034.1,58586.4,,7.0775,7.0775,55.4,,excluded_pre_window,5718.340371853234,5950.206876872592,5718.340371853234,,0.5631461222810598,0.07077499999999999,0.5539999999999999,1996
FIN,1997,151771.0,41301.0,73.789,70.847,4915.8,23839.0,111990.0,61456.8,,5.9575,5.9575,52.2,,excluded_pre_window,6661.96858610362,6938.614196790268,6661.96858610362,,0.5487704259308868,0.059574999999999996,0.522,1997
FIN,1998,160049.0,42133.0,74.784,71.131,4929.5,24597.8,119690.6,64616.3,,4.7875,4.7875,46.8,,excluded_pre_window,6591.650620453573,6930.17109277249,6591.650620453573,,0.5398611085582327,0.047874999999999994,0.46799999999999997,1998
FIN,1999,167074.0,42828.0,75.947,72.889,4996.0,25692.0,126888.0,66818.0,4.6,4.725,6.25,44.1,2.9614,EA_post_window,6578.271689467655,6854.257844119141,6578.271689467655,0.046,0.52659037891684,0.029613999999999998,0.441,1999
FIN,2000,176687.0,43374.0,77.191,75.789,4809.0,26886.0,136386.0,74768.0,9.625,5.485,6.179138,45.1,4.39653,EA_post_window,6230.000906841471,6345.2479911332775,6230.000906841471,0.09625,0.5482087604299561,0.043965300000000006,0.451,2000
FIN,2001,181352.0,44398.0,79.742,78.32,4921.0,28814.0,144613.0,75573.0,7.6,5.0425,5.654102,43.4,4.26656,EA_post_window,6171.151965087407,6283.197139938714,6171.151965087407,0.076,0.522587872459599,0.0426656,0.434,2001
FIN,2002,184412.0,45429.0,80.494,78.244,5487.0,30593.0,148440.0,77995.0,6.225,4.9825,4.723502,42.6,3.32014,EA_post_window,6816.657142147241,7012.678288431061,6816.657142147241,0.06225,0.5254311506332525,0.0332014,0.426,2002
FIN,2003,188122.0,46017.0,80.647,78.441,5867.0,31989.0,151714.0,78551.0,4.325,4.135,4.284038,45.2,2.33013,EA_post_window,7274.914131957791,7479.506890529187,7274.914131957791,0.043250000000000004,0.5177570955877506,0.0233013,0.452,2003
FIN,2004,195657.0,46709.0,81.132,80.118,6205.0,33624.0,158741.0,81495.0,3.95,4.11,3.705752,44.9,2.10699,EA_post_window,7648.030370260809,7744.826381087895,7648.030370260809,0.0395,0.5133834359113273,0.021069900000000003,0.449,2004
FIN,2005,201091.0,47633.0,81.886,82.881,5919.0,35250.0,164666.0,85096.0,4.325,3.3525,3.563474,42.1,2.18446,EA_post_window,7228.3418410961585,7141.564411626307,7228.3418410961585,0.043250000000000004,0.5167794201595958,0.021844600000000002,0.42100000000000004,2005
FIN,2006,209174.0,48163.0,82.64,85.27,5777.0,36835.0,172861.0,89977.0,5.575,3.785,3.562945,40.2,3.07841,EA_post_window,6990.561471442401,6774.950158320628,6990.561471442401,0.05575,0.5205164843429113,0.0307841,0.402,2006
FIN,2007,220287.0,48800.0,84.916,88.908,6518.0,38843.0,187059.0,96675.0,6.575,4.2925,3.544776,36.0,4.27756,EA_post_window,7675.820811154554,7331.173797633509,7675.820811154554,0.06575,0.5168155501740093,0.042775600000000004,0.36,2007
FIN,2008,222015.0,49667.0,87.495,92.876,6965.0,41888.0,194253.0,101120.0,5.625,4.2925,3.819444,34.7,4.64386,EA_post_window,7960.454883136179,7499.246306903829,7960.454883136179,0.05625,0.5205582410567662,0.046438600000000003,0.34700000000000003,2008
FIN,2009,204085.0,50376.0,89.049,92.567,7122.0,43737.0,181735.0,93795.0,-1.025,3.7375,3.818444,44.1,1.21848,EA_post_window,7997.843883704476,7693.886590253547,7997.843883704476,-0.010249999999999999,0.5161086196935097,0.0121848,0.441,2009
FIN,2010,210551.0,50272.0,89.359,91.061,6885.0,44586.0,188147.0,96789.0,-1.125,3.01,3.174603,50.1,0.81435,EA_post_window,7704.875837912242,7560.865793259463,7704.875837912242,-0.01125,0.5144328636651129,0.0081435,0.501,2010
FIN,2011,215584.0,50244.0,91.684,93.6,7488.0,46310.0,197655.0,104400.0,0.55,3.005,2.944112,52.0,1.39335,EA_post_window,8167.182932681821,8000.000000000001,8167.182932681821,0.0055000000000000005,0.528193063671549,0.013933500000000001,0.52,2011
FIN,2012,212301.0,50538.0,94.384,97.266,8098.0,48506.0,200378.0,107295.0,-0.55,1.885,2.932692,57.9,0.57371,EA_post_window,8579.844041362943,8325.622519688277,8579.844041362943,-0.0055000000000000005,0.5354629749772929,0.0057371,0.579,2012
FIN,2013,210221.0,51142.0,96.801,98.828,8500.0,50204.0,203497.0,111078.0,-1.075,1.86,2.374784,60.8,0.22047,EA_post_window,8780.901023749755,8600.801392317966,8780.901023749755,-0.01075,0.545845884705917,0.0022047,0.608,2013
FIN,2014,209216.0,51030.0,98.394,99.464,8667.0,50821.0,205855.0,112459.0,-1.6,1.4475,2.138158,64.8,0.20852,EA_post_window,8808.463930727483,8713.70546127242,8808.463930727483,-0.016,0.546302008695441,0.0020852,0.648,2014
FIN,2015,210192.0,51644.0,100.0,100.0,7908.0,51644.0,210192.0,112067.0,-1.125,0.7225,1.890432,68.8,-0.02022,EA_post_window,7908.0,7908.0,7908.0,-0.01125,0.5331649158864277,-0.00020219999999999998,0.688,2015
FIN,2016,215598.0,52068.0,100.055,101.149,9017.0,51562.0,215717.0,115198.0,-0.5,0.365,1.671512,68.6,-0.26475,EA_post_window,9012.043376143121,8914.571572630475,9012.043376143121,-0.005,0.5340237440720944,-0.0026474999999999997,0.6859999999999999,2016
FIN,2017,222720.0,52154.0,100.892,103.127,9214.0,51617.0,224706.0,117342.0,0.45,0.5475,1.494169,66.6,-0.32905,EA_post_window,9132.537763152677,8934.614601413792,9132.537763152677,0.0045000000000000005,0.5222023443966783,-0.0032905,0.6659999999999999,2017
FIN,2018,225377.0,53184.0,102.896,105.842,9982.0,53536.0,231905.0,120113.0,0.2,0.66,1.501502,65.4,-0.32209,EA_post_window,9701.057378323743,9431.038718089228,9701.057378323743,0.002,0.517940535995343,-0.0032209,0.654,2018
FIN,2019,228419.0,54560.0,104.421,109.232,10513.0,56004.0,238518.0,123231.0,-0.05,0.065,1.33792,65.3,-0.35699,EA_post_window,10067.898219706763,9624.46902006738,10067.898219706763,-0.0005,0.5166528312328629,-0.0035698999999999995,0.653,2019
FIN,2020,222729.0,54799.0,106.132,110.552,11511.0,57768.0,236387.0,120365.0,-4.8,-0.22,1.033691,75.3,-0.4273,EA_post_window,10845.927712659706,10412.294666763151,10845.927712659706,-0.048,0.5091862073633491,-0.004273,0.753,2020
FIN,2021,228690.0,57139.0,108.778,113.173,10503.0,61708.0,248764.0,130505.0,-2.2,-0.0925,0.697211,73.1,-0.54903,EA_post_window,9655.445034841605,9280.482093785618,9655.445034841605,-0.022000000000000002,0.5246136900837742,-0.0054903,0.731,2021
FIN,2022,230435.0,56786.0,115.492,120.425,11025.0,64318.0,266135.0,139608.0,0.375,1.6875,0.752394,74.0,0.34828,EA_post_window,9546.115748276938,9155.075773302886,9546.115748276938,0.00375,0.524575873147087,0.0034828,0.74,2022
FIN,2023,227463.0,59152.0,120.022,126.188,11046.0,70130.0,273005.0,144809.0,-1.65,3.0375,1.587838,77.1,3.43332,EA_post_window,9203.312726000233,8753.605731131327,9203.312726000233,-0.0165,0.530426182670647,0.0343332,0.7709999999999999,2023
FIN,2024,228315.0,60308.0,120.883,126.56,12246.0,72031.0,275993.0,147363.0,-2.725,2.8525,2.042802,82.5,,,10130.456722616085,9676.042983565107,10130.456722616085,-0.02725,0.5339374549354513,0.028525000000000002,0.825,2024
FRA,1995,1576638.1,393699.4,77.394,75.303,56574.4,286309.6,1220222.9,621602.4,-1.65,7.5375,7.5375,57.8,,excluded_pre_window,73099.20665684679,75129.01212435096,73099.20665684679,-0.0165,0.509417090926584,0.075375,0.578,1995
FRA,1996,1598665.0,402591.8,78.801,76.373,57601.6,299086.2,1259758.8,656603.3,-0.3,6.3125,6.271626,60.6,,excluded_pre_window,73097.5495234832,75421.41856415225,73097.5495234832,-0.003,0.521213505315462,0.063125,0.606,1996
FRA,1997,1639064.3,408140.2,78.052,75.406,53678.8,303192.4,1279326.6,663418.3,-0.225,5.58,5.816832,62.0,,excluded_pre_window,68773.12560856865,71186.37774182425,68773.12560856865,-0.0022500000000000003,0.5185683624494324,0.0558,0.62,1997
FRA,1998,1695654.5,404577.7,78.895,75.642,54305.2,306121.6,1337784.3,690119.1,0.95,4.64,5.483871,62.1,,excluded_pre_window,68832.24538944167,71792.3904709024,68832.24538944167,0.0095,0.5158672440691672,0.0464,0.621,1998
FRA,1999,1753295.1,410595.6,79.573,76.457,57567.2,319142.1,1395148.0,727044.7,1.45,4.605,4.951691,61.4,2.9614,EA_post_window,72345.14219647368,75293.56370247329,72345.14219647368,0.014499999999999999,0.5211237087391445,0.029613999999999998,0.614,1999
FRA,2000,1825899.0,418369.0,80.701,78.394,63078.3,332531.2,1473517.3,756006.5,1.625,5.3925,4.80456,59.7,4.39653,EA_post_window,78162.97195821615,80463.17320203077,78162.97195821615,0.01625,0.5130625205418355,0.043965300000000006,0.597,2000
FRA,2001,1860581.3,421890.6,82.236,79.667,64216.2,342288.7,1530070.9,786539.0,1.6,4.9375,5.108878,59.3,4.26656,EA_post_window,78087.69881803589,80605.77152396852,78087.69881803589,0.016,0.5140539565846263,0.0426656,0.593,2001
FRA,2002,1880447.7,428947.1,83.934,80.888,64688.0,361855.0,1578330.4,800986.5,-0.125,4.86,5.143339,61.3,3.32014,EA_post_window,77070.07887149428,79972.30738799326,77070.07887149428,-0.00125,0.507489749928152,0.0332014,0.613,2002
FRA,2003,1898647.2,438653.7,85.446,81.876,69162.3,379531.0,1622312.8,815468.6,-1.2,4.1275,4.730832,65.4,2.33013,EA_post_window,80942.70065304403,84472.0064487762,80942.70065304403,-0.012,0.5026580570651973,0.0233013,0.654,2003
FRA,2004,1953105.2,447845.2,86.842,83.987,73616.1,394321.0,1696107.7,855606.6,-0.75,4.1,4.319572,66.9,2.10699,EA_post_window,84770.15729716037,87651.77944205653,84770.15729716037,-0.0075,0.5044529896303165,0.021069900000000003,0.669,2004
